CCAR's Altimetry Explorer
https://ccar.colorado.edu/altimetry/
ALTIMETRY INFORMATION
lat,-14.25
lon,-170.75
Source,JPL SSHA Grids v1812

TIDEGAUGE INFORMATION
lat,-14.282999992370605
lon,189.31700134277344
code,56
location,Pago Pago
Source,UHSLC FD + RQ data


Altimetry,,,Tide Gauge
time,sla (cm),,time,sla (cm)
2007.974674880219,-3.082540081298174,,2008.6454483230664,-5.319436783478964
2007.9883641341546,-3.635573200387749,,2008.659137577002,-5.587914428991771
2008.0020533880904,-4.151276302260702,,2008.6728268309378,-6.078799038002374
2008.015742642026,-4.579181041721145,,2008.6865160848733,-6.853279381604911
2008.0294318959616,-4.816040031971711,,2008.700205338809,-6.972703585410655
2008.0431211498974,-4.91418081262843,,2008.7138945927447,-7.183193678825272
2008.056810403833,-4.797557909694974,,2008.7275838466803,-7.369487005094151
2008.0704996577686,-4.635998922233477,,2008.7412731006161,-7.693389289552258
2008.0841889117044,-4.568798983233309,,2008.7549623545517,-8.21683965212131
2008.09787816564,-4.621038509895383,,2008.7686516084873,-8.332664868454872
2008.1115674195755,-4.571730020704775,,2008.782340862423,-7.979946421782855
2008.1252566735113,-4.34029655192582,,2008.7960301163587,-7.903679721713316
2008.138945927447,-3.842138404950847,,2008.8097193702943,-7.792067474141301
2008.1526351813827,-3.07209763218706,,2008.82340862423,-7.766983484338518
2008.1663244353183,-2.076822992928834,,2008.8370978781657,-7.687644666697746
2008.1800136892539,-0.8811646513113763,,2008.8507871321012,-7.495168203812572
2008.1937029431897,0.39762323613234507,,2008.864476386037,-7.18620426275063
2008.2073921971253,1.6538628571234055,,2008.8918548939082,-6.316591993767323
2008.2210814510609,2.8124975590714434,,2008.905544147844,-5.6432854820486575
2008.2347707049967,3.8174298310518626,,2008.9192334017796,-4.959148575065595
2008.2484599589322,4.804264751446707,,2008.9739904175221,-3.124569056815082
2008.2621492128678,5.799973374849234,,2008.987679671458,-2.825675641154949
2008.2758384668036,6.764419315784107,,2009.0013689253935,-2.238396089258184
2008.2895277207392,7.527290777246938,,2009.0150581793291,-1.8225676557309645
2008.3032169746748,8.08481531925943,,2009.028747433265,-1.5628939577880303
2008.3169062286106,8.47270580208597,,2009.0424366872005,-1.4930696066777165
2008.3305954825462,8.787925039085552,,2009.0561259411363,-1.4076510626468304
2008.3442847364818,9.050200355034717,,2009.069815195072,-1.3285762826049021
2008.3579739904176,9.172999965550144,,2009.0835044490075,-1.164866458980493
2008.3716632443532,9.257203638685434,,2009.0971937029433,-1.047084664759375
2008.3853524982887,9.115726561972025,,2009.1108829568789,-0.8366104567300663
2008.3990417522245,8.830304918423014,,2009.1245722108144,-0.710270043268203
2008.4127310061601,8.449567048072556,,2009.1382614647503,-0.4141950153783185
2008.4264202600957,8.034790943432451,,2009.1519507186858,0.09001387904972227
2008.4401095140315,7.587153025551694,,2009.1656399726214,0.5945105870803643
2008.453798767967,7.120564978817393,,2009.1793292265572,0.9836616514497739
2008.467488021903,6.658734615794632,,2009.1930184804928,1.1109690972269968
2008.4811772758385,6.198828028678703,,2009.2067077344284,0.9836891349831773
2008.494866529774,5.7122348059268075,,2009.2203969883642,1.0782235561551283
2008.5085557837099,5.161722287940468,,2009.2340862422998,1.2016682808981687
2008.5222450376455,4.500254973246812,,2009.2477754962354,1.122595722961339
2008.535934291581,3.7984240707923815,,2009.2614647501712,1.0018398476987356
2008.5496235455169,3.1660739820868193,,2009.2751540041068,0.869437328828247
2008.5633127994524,2.7285024799091957,,2009.2888432580423,0.6708012133925754
2008.577002053388,2.384641055437616,,2009.3025325119781,0.49751113861886187
2008.5906913073238,2.0120290577470543,,2009.3162217659137,0.11041179539188446
2008.6043805612594,1.5470955935422788,,2009.3299110198495,-0.16805792095589656
2008.618069815195,1.0492549775442919,,2009.3436002737851,-0.7307672516777795
2008.6317590691308,0.626061542641366,,2009.3572895277207,-1.6397203413338532
2008.6454483230664,0.2795161352531351,,2009.3709787816565,-2.2029618694300948
2008.659137577002,-0.07570549844952541,,2009.384668035592,-2.551485166219086
2008.6728268309378,-0.43170750043035816,,2009.3983572895277,-3.216143288015577
2008.6865160848733,-0.836605505872908,,2009.4120465434635,-3.58148652305453
2008.700205338809,-1.2989431652045105,,2009.425735797399,-3.8396035518962233
2008.7138945927447,-1.7507769745609307,,2009.4394250513346,-3.7670433839855266
2008.7275838466803,-2.2694692652787474,,2009.4531143052704,-3.67097200641327
2008.7412731006161,-2.7140529462128953,,2009.466803559206,-3.6045637230683765
2008.7549623545517,-3.028764649635905,,2009.4804928131416,-3.413165512396013
2008.7686516084873,-3.066328378162105,,2009.4941820670774,-3.2804649316110517
2008.782340862423,-2.8700428308978876,,2009.507871321013,-3.6515843014664493
2008.7960301163587,-2.57864123743865,,2009.5215605749486,-3.7023315061279507
2008.8097193702943,-2.422730996140456,,2009.5352498288844,-3.523837663128749
2008.82340862423,-2.262938905779514,,2009.54893908282,-3.037965699564631
2008.8370978781657,-2.0122255953746975,,2009.5626283367556,-2.6204122837789146
2008.8507871321012,-1.6177063726700036,,2009.5763175906914,-2.146887069737858
2008.864476386037,-1.177811032167497,,2009.590006844627,-1.7623685842399879
2008.8781656399726,-0.6550261501117693,,2009.6036960985625,-1.6042053253824602
2008.8918548939082,-0.03968111075383242,,2009.6173853524983,-2.086753744108157
2008.905544147844,0.5822640144509101,,2009.631074606434,-2.4398602099456204
2008.9192334017796,1.0080030848871155,,2009.6447638603697,-2.901186431310177
2008.9329226557152,1.230225824438115,,2009.6584531143053,-3.4316086466212044
2008.946611909651,1.3940735333438865,,2009.6721423682409,-3.7152286843056688
2008.9603011635866,1.6152916142519844,,2009.6858316221767,-4.043996627962392
2008.9739904175221,1.9998127190119084,,2009.6995208761123,-4.425406468487005
2008.987679671458,2.517631092804132,,2009.7132101300479,-4.559418543907596
2009.0013689253935,2.919822987653132,,2009.7268993839837,-5.115378064500208
2009.0150581793291,3.3093332472323236,,2009.7405886379192,-5.901237592168934
2009.028747433265,3.6252478196250397,,2009.7542778918548,-6.748160678193368
2009.0424366872005,3.9347708357247564,,2009.7679671457906,-7.579737805384678
2009.0561259411363,4.182041163499751,,2009.7816563997262,-8.050430480515391
2009.069815195072,4.321777659480483,,2009.7953456536618,-8.276320931998692
2009.0835044490075,4.558057738787503,,2009.8090349075976,-8.41970646107744
2009.0971937029433,5.036959280761706,,2009.8227241615332,-8.30446214759611
2009.1108829568789,5.666389985537445,,2009.8364134154688,-8.346787938100858
2009.1245722108144,6.281844903084896,,2009.8501026694046,-8.509033067111673
2009.1382614647503,6.641506536874394,,2009.8637919233402,-8.484290743524317
2009.1519507186858,6.672632302261784,,2009.8774811772757,-8.604071381528708
2009.1656399726214,6.5879323837640555,,2009.8911704312115,-8.599824139552052
2009.1793292265572,6.519366436899503,,2009.9048596851471,-8.21830723012457
2009.1930184804928,6.366826128759042,,2009.9185489390827,-7.7446535341769565
2009.2067077344284,6.228144554208849,,2009.9322381930185,-6.640824112997852
2009.2203969883642,6.113637706763133,,2009.945927446954,-6.030219031957584
2009.2340862422998,6.0132569099338635,,2009.95961670089,-5.751522495197634
2009.2477754962354,5.84910032450366,,2009.9733059548255,-5.189474566071524
2009.2614647501712,5.491821927390831,,2009.986995208761,-4.74410779437706
2009.2751540041068,4.901355425019198,,2010.0006844626969,-4.415371583855385
2009.2888432580423,4.248898603010508,,2010.0143737166325,-4.5185285766525265
2009.3025325119781,3.5639410964750717,,2010.028062970568,-4.607245708277836
2009.3162217659137,3.040845704760761,,2010.0417522245039,-4.565917899569208
2009.3299110198495,2.689850630395675,,2010.0554414784394,-4.632762295723664
2009.3436002737851,2.3426915010933276,,2010.069130732375,-4.753682461327055
2009.3572895277207,1.9009843455200712,,2010.0828199863108,-5.097671149538087
2009.3709787816565,1.44934117466113,,2010.0965092402464,-5.695289491479288
2009.384668035592,0.9141223339391529,,2010.110198494182,-6.777145083157603
2009.3983572895277,0.4020594573042703,,2010.1238877481178,-7.558522250634142
2009.4120465434635,0.0964006450391113,,2010.1375770020534,-7.908625517896559
2009.425735797399,-0.13056659974808288,,2010.151266255989,-8.412128138270308
2009.4394250513346,-0.14692197426057874,,2010.1649555099248,-8.815333015695778
2009.4531143052704,0.04288703793463803,,2010.1786447638603,-9.326176511308324
2009.466803559206,0.32406410136643654,,2010.192334017796,-9.268074962276781
2009.4804928131416,0.5382356639457275,,2010.2060232717317,-9.049152307700702
2009.4941820670774,0.5588709164810131,,2010.2197125256673,-8.70838732505643
2009.507871321013,0.44722828499538725,,2010.233401779603,-8.100219088509702
2009.5215605749486,0.36523163315953944,,2010.2470910335387,-7.863764748768984
2009.5352498288844,0.44083194943857795,,2010.2607802874743,-7.661265369164888
2009.54893908282,0.6585958301684776,,2010.27446954141,-7.154991023718709
2009.5626283367556,1.0456348733013123,,2010.2881587953457,-6.599528744431131
2009.5763175906914,1.4792636942835793,,2010.3018480492813,-6.0648385023464915
2009.590006844627,1.7519283323007964,,2010.315537303217,-5.659308602956362
2009.6036960985625,2.049488011471454,,2010.3292265571527,-5.391272669903884
2009.6173853524983,2.2130836082766385,,2010.3429158110882,-5.045911934819007
2009.631074606434,2.2145747874687256,,2010.356605065024,-4.623697306782453
2009.6447638603697,2.0042166213390584,,2010.3702943189596,-4.117294893502222
2009.6584531143053,1.658311419113231,,2010.3839835728952,-3.350012442536936
2009.6721423682409,1.3064143023957322,,2010.397672826831,-2.8450179508554347
2009.6858316221767,1.01115505171171,,2010.4113620807666,-2.2714846873578427
2009.6995208761123,0.6144261983860922,,2010.4250513347022,-1.4445860111104976
2009.7132101300479,0.2191795100365459,,2010.438740588638,-0.6408786506570477
2009.7268993839837,-0.3308583751604891,,2010.4524298425736,0.37092546016856576
2009.7405886379192,-1.027098761160063,,2010.4661190965091,1.237644959976765
2009.7542778918548,-1.8043607410548077,,2010.479808350445,1.8216187327536404
2009.7679671457906,-2.614170414096132,,2010.4934976043805,2.3853074044065403
2009.7816563997262,-3.462352938222648,,2010.5071868583161,2.7758916162639644
2009.7953456536618,-4.294611585454697,,2010.520876112252,2.9175598135791656
2009.8090349075976,-5.002612745496772,,2010.5345653661875,3.119178367337283
2009.8227241615332,-5.499660154609975,,2010.5482546201233,3.1358061441815517
2009.8364134154688,-5.833599626983252,,2010.561943874059,3.0686695347416455
2009.8501026694046,-6.083929568779989,,2010.5756331279945,3.0728293666953985
2009.8637919233402,-6.264789907015791,,2010.5893223819303,2.7417711415226496
2009.8774811772757,-6.186318949456564,,2010.6030116358659,2.8073807965889213
2009.8911704312115,-5.978669476884173,,2010.6167008898015,2.593768168653696
2009.9048596851471,-5.60974035595353,,2010.6303901437373,1.8095541372620083
2009.9185489390827,-5.3408946852976396,,2010.6440793976728,1.347852750335271
2009.9322381930185,-5.177673383367742,,2010.6577686516084,1.3477949429415346
2009.945927446954,-5.095964452773624,,2010.6714579055442,1.6099019097627953
2009.95961670089,-5.01953635996705,,2010.6851471594798,2.1191545540173142
2009.9733059548255,-5.052401327820595,,2010.6988364134154,2.444989944208689
2009.986995208761,-5.212373109300809,,2010.7125256673512,2.556686368179725
2010.0006844626969,-5.50435675997323,,2010.7262149212868,2.7464446155608355
2010.0143737166325,-5.790216040691318,,2010.7399041752224,2.9832422404015135
2010.028062970568,-6.0153531503677975,,2010.7535934291582,2.935922066458981
2010.0417522245039,-6.410872704767081,,2010.7672826830938,3.25012994749052
2010.0554414784394,-7.081744040794184,,2010.7809719370293,2.9560244021361304
2010.069130732375,-7.883482564974008,,2010.7946611909651,2.8606037485104547
2010.0828199863108,-8.7092575079702,,2010.8083504449007,3.00926553873668
2010.0965092402464,-9.334109425449785,,2010.8220396988363,3.3473669014813505
2010.110198494182,-9.93771859917341,,2010.8357289527721,3.6664005344763897
2010.1238877481178,-10.510401479743702,,2010.8494182067077,3.6270933957336977
2010.1375770020534,-11.04720613944747,,2010.8631074606435,3.7671197754930117
2010.151266255989,-11.45153657905458,,2010.876796714579,4.1549666210841725
2010.1649555099248,-11.741091271021917,,2010.8904859685147,4.651489040402342
2010.1786447638603,-11.832415024405925,,2010.9041752224505,5.309924748038181
2010.192334017796,-11.775002905906735,,2010.917864476386,5.60667476226506
2010.2060232717317,-11.581636873007145,,2010.9315537303216,6.30285006242468
2010.2197125256673,-11.14180936548501,,2010.9452429842574,6.990430171965064
2010.233401779603,-10.54431693812759,,2010.958932238193,7.746110508654496
2010.2470910335387,-10.061909543186232,,2010.9726214921286,9.185146221741388
2010.2607802874743,-9.724602993625346,,2010.9863107460644,10.0998080358784
2010.27446954141,-9.578254306675994,,2011,10.336296494115585
2010.2881587953457,-9.35416191802943,,2011.0136892539356,10.656268780271098
2010.3018480492813,-9.06896754724032,,2011.0273785078714,11.275286232431682
2010.315537303217,-8.714939873914235,,2011.041067761807,11.755106116297288
2010.3292265571527,-8.264144397503886,,2011.0547570157426,12.3344335920311
2010.3429158110882,-7.646203285541026,,2011.0684462696784,12.882749848738104
2010.356605065024,-7.006260604849846,,2011.082135523614,13.031063172395461
2010.3702943189596,-6.401426042587428,,2011.0958247775495,13.225737409177823
2010.3839835728952,-5.875102371487036,,2011.1095140314853,13.40539842501272
2010.397672826831,-5.370277473596616,,2011.123203285421,13.593226821236792
2010.4113620807666,-4.811130834416192,,2011.1368925393565,13.89694511562822
2010.4250513347022,-4.050308625944563,,2011.1505817932923,13.454961377834856
2010.438740588638,-3.200322175256434,,2011.1642710472279,13.574823535666603
2010.4524298425736,-2.3109577979705476,,2011.1779603011637,14.033215400113257
2010.4661190965091,-1.467353185699352,,2011.1916495550993,14.283648433481316
2010.479808350445,-0.7480454593355664,,2011.2053388090349,14.564157025094513
2010.4934976043805,-0.24239970346953038,,2011.2190280629707,14.689612622662747
2010.5071868583161,0.04086451075558068,,2011.2327173169062,14.405579651784176
2010.520876112252,0.1787510894543488,,2011.2464065708418,14.334482205870613
2010.5345653661875,0.2450513629789752,,2011.2600958247776,14.344850391806485
2010.5482546201233,0.3575151173723003,,2011.2737850787132,14.189799745004926
2010.561943874059,0.4533107537896284,,2011.2874743326488,13.83012782228905
2010.5756331279945,0.44731061188414717,,2011.3011635865846,13.680488944448658
2010.5893223819303,0.31212931194058857,,2011.3148528405202,13.50941570959798
2010.6030116358659,-0.045970522824639766,,2011.3285420944558,13.108571257986101
2010.6167008898015,-0.4337715682358487,,2011.3422313483916,12.723539339480023
2010.6303901437373,-0.6444944814628901,,2011.3559206023272,12.676920786019979
2010.6440793976728,-0.7569839565454856,,2011.3696098562627,12.160658868769762
2010.6577686516084,-0.7677762295463159,,2011.3832991101985,11.551439145654731
2010.6714579055442,-0.6146208937018877,,2011.3969883641341,11.07224023963639
2010.6851471594798,-0.33225063582089565,,2011.4106776180697,10.669265914146392
2010.6988364134154,-0.03626067532394855,,2011.4243668720055,10.29656582728015
2010.7125256673512,0.11852883655517561,,2011.438056125941,9.762190909494638
2010.7262149212868,0.15597495519135332,,2011.4517453798767,9.612806340784333
2010.7399041752224,0.11894231086083974,,2011.4654346338125,9.941377522545935
2010.7535934291582,0.08884131264274385,,2011.479123887748,9.633313781790736
2010.7672826830938,0.1524754618527987,,2011.4928131416839,9.574146961603823
2010.7809719370293,0.37263062584911805,,2011.5065023956195,9.880283692452199
2010.7946611909651,0.5854029900933853,,2011.520191649555,9.783601001115487
2010.8083504449007,0.6186777411941574,,2011.5338809034909,9.454501148776064
2010.8220396988363,0.5656268496910591,,2011.5475701574264,9.578810887096093
2010.8357289527721,0.6078737188643225,,2011.561259411362,9.473141140513482
2010.8494182067077,0.7400737516279321,,2011.5749486652978,9.669477001496004
2010.8631074606435,0.955739403086774,,2011.5886379192334,10.030537169843294
2010.876796714579,1.2171608535348457,,2011.602327173169,10.242057346149206
2010.8904859685147,1.6539212218075774,,2011.6160164271048,10.528152064930554
2010.9041752224505,2.069474024162271,,2011.6297056810404,10.520524794639954
2010.917864476386,2.5349295160283396,,2011.643394934976,10.289219148755679
2010.9315537303216,3.0729410912268356,,2011.6570841889118,10.396450130746747
2010.9452429842574,3.6793989427049825,,2011.6707734428473,10.065823478146449
2010.958932238193,4.354415309769782,,2011.684462696783,9.482327995198297
2010.9726214921286,5.03444241508676,,2011.6981519507187,9.55387027245303
2010.9863107460644,5.665975365231262,,2011.7118412046543,9.472813388404676
2011,6.27277570325951,,2011.72553045859,9.53136569138119
2011.0136892539356,6.910230807326645,,2011.7392197125257,9.783127188111166
2011.0273785078714,7.49190177329712,,2011.7529089664613,9.673870191115563
2011.041067761807,8.055302828920471,,2011.766598220397,9.380015395686867
2011.0547570157426,8.523711534900617,,2011.7802874743327,9.13172600998985
2011.0684462696784,8.812398831268302,,2011.7939767282683,9.0667732589217
2011.082135523614,9.043447344289742,,2011.807665982204,9.061326525885136
2011.0958247775495,9.242097396972026,,2011.8213552361397,8.637667511250227
2011.1095140314853,9.431648449846627,,2011.8350444900752,8.418058534654769
2011.123203285421,9.580144559888081,,2011.848733744011,8.309379721753068
2011.1368925393565,9.595828058756787,,2011.8624229979466,8.233919063805844
2011.1505817932923,9.656597158367818,,2011.8761122518822,8.244776296980291
2011.1642710472279,9.841843359613126,,2011.889801505818,8.695110831689389
2011.1779603011637,10.107762289648097,,2011.9034907597536,8.961233261447749
2011.1916495550993,10.251183504339123,,2011.9171800136892,8.81184775503098
2011.2053388090349,10.304395988501325,,2011.930869267625,8.754214267347264
2011.2190280629707,10.294971829269286,,2011.9445585215606,9.034153452109692
2011.2327173169062,10.321068978701028,,2011.9582477754961,9.159124958560993
2011.2464065708418,10.445485505624722,,2011.971937029432,9.082840672726933
2011.2600958247776,10.475297209492162,,2011.9856262833675,9.436028417709947
2011.2737850787132,10.386725097407925,,2011.9993155373031,10.172577115704279
2011.2874743326488,10.074188935921926,,2012.013004791239,10.761832972096487
2011.3011635865846,9.690159709481208,,2012.0266940451745,11.173200943272816
2011.3148528405202,9.371000737484177,,2012.04038329911,11.706898130495947
2011.3285420944558,9.031125980636297,,2012.054072553046,11.947782723343929
2011.3422313483916,8.700450306666124,,2012.0677618069815,11.880720619077001
2011.3559206023272,8.312718479418598,,2012.0814510609173,11.636721098456503
2011.3696098562627,7.9300365738258005,,2012.0951403148529,11.869842174061661
2011.3832991101985,7.5396840103194185,,2012.1088295687885,11.98794313620498
2011.3969883641341,7.078453468566774,,2012.1225188227243,11.998823327633254
2011.4106776180697,6.52833014907373,,2012.1362080766598,12.040978436132566
2011.4243668720055,5.93521384400639,,2012.1498973305954,12.037436297723973
2011.438056125941,5.50998601536996,,2012.1635865845312,11.741903354300707
2011.4517453798767,5.178356815607272,,2012.1772758384668,11.592606664536824
2011.4654346338125,5.100304769484882,,2012.1909650924024,11.443062420718727
2011.479123887748,5.105076153338299,,2012.2046543463382,11.708232587490443
2011.4928131416839,5.127709626440521,,2012.2183436002738,12.218377323752547
2011.5065023956195,5.148765300878902,,2012.2320328542094,12.634449202433197
2011.520191649555,5.085264223259508,,2012.2457221081452,13.071182830865013
2011.5338809034909,4.939506898891876,,2012.2594113620808,13.458648761713953
2011.5475701574264,4.747597220210149,,2012.2731006160163,13.380732804504913
2011.561259411362,4.654248034284544,,2012.2867898699521,13.421309464945303
2011.5749486652978,4.711922450033979,,2012.3004791238877,13.364262794190275
2011.5886379192334,4.898294003517145,,2012.3141683778233,13.35504634783256
2011.602327173169,5.262080296958909,,2012.3278576317591,13.316089313005621
2011.6160164271048,5.5687513908622135,,2012.3415468856947,13.000663546994513
2011.6297056810404,5.862233000038608,,2012.3552361396303,12.392903205498454
2011.643394934976,5.998831726576526,,2012.368925393566,11.746284053657215
2011.6570841889118,6.003443223054726,,2012.3826146475017,10.891331139602157
2011.6707734428473,5.868269890761821,,2012.3963039014375,9.812554344170872
2011.684462696783,5.717284284373118,,2012.409993155373,8.917688322748209
2011.6981519507187,5.550683222886961,,2012.4236824093086,8.160774985210496
2011.7118412046543,5.443268857836001,,2012.4373716632444,7.626780607302229
2011.72553045859,5.36204443878166,,2012.45106091718,7.170055159288922
2011.7392197125257,5.236476607385139,,2012.4647501711156,6.814326164565946
2011.7529089664613,5.003330698635949,,2012.4784394250514,6.55268874342262
2011.766598220397,4.717488026742576,,2012.492128678987,6.139899759788099
2011.7802874743327,4.346096087475001,,2012.5058179329226,5.938514860646022
2011.7939767282683,4.05086834153323,,2012.5195071868584,5.849638060508738
2011.807665982204,3.805554750218101,,2012.533196440794,5.659053604919813
2011.8213552361397,3.619097030385837,,2012.5468856947296,5.621817606552318
2011.8350444900752,3.5641590438314514,,2012.5605749486654,5.785310075423931
2011.848733744011,3.670647577777869,,2012.574264202601,5.758440305713648
2011.8624229979466,3.806798124441127,,2012.5879534565365,5.588544750045026
2011.8761122518822,3.9865343403577773,,2012.6016427104723,5.2152088151601905
2011.889801505818,4.220443754566757,,2012.615331964408,4.931782450779094
2011.9034907597536,4.479598807246365,,2012.6290212183435,5.085359361424218
2011.9171800136892,4.652145559771821,,2012.6427104722793,5.161374227242231
2011.930869267625,4.72781390893672,,2012.6563997262149,5.3066645530215055
2011.9445585215606,4.739974088948022,,2012.6700889801505,5.575612907635616
2011.9582477754961,4.721307862050804,,2012.6837782340863,5.7762929100635665
2011.971937029432,4.8039835436306095,,2012.6974674880219,6.147388365822812
2011.9856262833675,4.982751517910159,,2012.7111567419577,6.7197317698940875
2011.9993155373031,5.263252868832188,,2012.7248459958932,7.185539049176999
2012.013004791239,5.583387623614181,,2012.7385352498288,7.667648076312909
2012.0266940451745,5.858143235061097,,2012.7522245037646,8.157991458258163
2012.04038329911,6.1214433068592236,,2012.7659137577002,8.671457082659966
2012.054072553046,6.393568539530236,,2012.7796030116358,9.076674434165863
2012.0677618069815,6.6822486654052575,,2012.7932922655716,9.080649235324255
2012.0814510609173,6.96256905984586,,2012.8069815195072,8.967245832501337
2012.0951403148529,7.2883061475872335,,2012.8206707734428,8.797209014814666
2012.1088295687885,7.538588136782743,,2012.8343600273786,8.438955393828666
2012.1225188227243,7.66766907367579,,2012.8480492813142,8.307056776573985
2012.1362080766598,7.546943878981749,,2012.8617385352497,8.477645672835312
2012.1498973305954,7.2320249440726965,,2012.8754277891856,8.196126958307929
2012.1635865845312,6.944925552706365,,2012.8891170431211,7.73873361323737
2012.1772758384668,6.877915798848923,,2012.9028062970567,7.104849139181118
2012.1909650924024,6.9867751824851885,,2012.9164955509925,6.370865491753873
2012.2046543463382,7.241758506391296,,2012.930184804928,5.905576229114721
2012.2183436002738,7.595444252052723,,2012.9438740588637,5.5163354463636445
2012.2320328542094,7.956417799407982,,2012.9575633127995,5.433674711139985
2012.2457221081452,8.268285359952781,,2012.971252566735,5.565147247756577
2012.2594113620808,8.382735745189441,,2012.9849418206709,5.710707186755726
2012.2731006160163,8.47734277626296,,2012.9986310746065,5.708854877541739
2012.2867898699521,8.580805104452732,,2013.012320328542,5.752010127560227
2012.3004791238877,8.63482931422815,,2013.0260095824779,5.263421471790663
2012.3141683778233,8.61527765089516,,2013.0396988364134,4.543304265448224
2012.3278576317591,8.428033707300305,,2013.053388090349,4.268823528562078
2012.3415468856947,8.005755191992458,,2013.0670773442848,4.317152897916404
2012.3552361396303,7.28012278693839,,2013.0807665982204,4.403917989224977
2012.368925393566,6.246630815922084,,2013.094455852156,4.513947862717525
2012.3826146475017,5.028872922838733,,2013.1081451060918,4.478181349150557
2012.3963039014375,3.845578242258961,,2013.1218343600274,4.204421115625459
2012.409993155373,2.8285751501851175,,2013.135523613963,3.6542436862890946
2012.4236824093086,1.9364607041681519,,2013.1492128678988,3.304527414236062
2012.4373716632444,1.2636260692141301,,2013.1629021218343,2.8166757065857557
2012.45106091718,0.5987101112587772,,2013.17659137577,2.5596896371262443
2012.4647501711156,0.06365378434335583,,2013.1902806297057,2.602474750496385
2012.4784394250514,-0.35289878723284307,,2013.2039698836413,2.8830744485134896
2012.492128678987,-0.5679528085457781,,2013.217659137577,3.1394453176382604
2012.5058179329226,-0.5992749166506732,,2013.2313483915127,3.3171588791739683
2012.5195071868584,-0.5335995444725633,,2013.2450376454483,3.323260293086899
2012.533196440794,-0.47651911887308174,,2013.2587268993839,3.3955144485160917
2012.5468856947296,-0.4140944247921399,,2013.2724161533197,3.2331928628141835
2012.5605749486654,-0.3398902352330457,,2013.2861054072553,3.220170119745964
2012.574264202601,-0.45731547398252914,,2013.299794661191,3.4480215931693468
2012.5879534565365,-0.8143644673437538,,2013.3134839151267,3.8621987731455736
2012.6016427104723,-1.3234536399176497,,2013.3271731690622,4.308204638343421
2012.615331964408,-1.7224935467350095,,2013.340862422998,4.854691510353998
2012.6290212183435,-1.9043261115805425,,2013.3545516769336,5.470403836258791
2012.6427104722793,-1.7910067617724033,,2013.3682409308692,5.870349913689678
2012.6563997262149,-1.5177615710803183,,2013.381930184805,6.469663543020188
2012.6700889801505,-1.163967547504028,,2013.3956194387406,7.029770501345968
2012.6837782340863,-0.8429948787742181,,2013.4093086926762,7.850705580711222
2012.6974674880219,-0.4654653885063978,,2013.422997946612,8.386502947112296
2012.7111567419577,0.06954510536224226,,2013.4366872005476,8.799044216055673
2012.7248459958932,0.7008505787907018,,2013.4503764544831,9.519594901930846
2012.7385352498288,1.3107305797891127,,2013.464065708419,9.948798471348082
2012.7522245037646,1.8520160962599375,,2013.4777549623545,10.410512727019295
2012.7659137577002,2.327638571154997,,2013.4914442162901,10.62871951161291
2012.7796030116358,2.80516622862482,,2013.505133470226,10.542892670177718
2012.7932922655716,3.2247374883186692,,2013.5188227241615,10.231055457575481
2012.8069815195072,3.473296118897442,,2013.532511978097,9.971297121133084
2012.8206707734428,3.5324557262052974,,2013.546201232033,9.680210764473433
2012.8343600273786,3.5050097766439827,,2013.5598904859685,9.40517618882909
2012.8480492813142,3.4827504887863245,,2013.5735797399043,8.962796057714254
2012.8617385352497,3.541883627980918,,2013.5872689938399,8.492716823239544
2012.8754277891856,3.531998933702189,,2013.6009582477755,8.25760431021948
2012.8891170431211,3.247237483119662,,2013.6146475017113,8.243120754571008
2012.9028062970567,2.7211148218386834,,2013.6283367556468,8.273288512918377
2012.9164955509925,2.0702049641381577,,2013.6420260095824,8.610471755851197
2012.930184804928,1.5489131847462394,,2013.6557152635182,8.724591998863726
2012.9438740588637,1.2741473343533514,,2013.6694045174538,9.14696246863722
2012.9575633127995,1.27194766541029,,2013.6830937713894,9.631818512098928
2012.971252566735,1.2844070702477988,,2013.6967830253252,10.056313457539211
2012.9849418206709,1.288479993926327,,2013.7104722792608,10.320518457161313
2012.9986310746065,1.1310880138892077,,2013.7241615331964,10.308964728161136
2013.012320328542,0.9228051332841456,,2013.7378507871322,10.04449726806307
2013.0260095824779,0.6683838324478187,,2013.7515400410678,10.188285937410873
2013.0396988364134,0.34963378575589127,,2013.7652292950033,10.347532012875435
2013.053388090349,0.01902302839644953,,2013.7789185489391,10.59086976538717
2013.0670773442848,-0.2647723345951199,,2013.7926078028747,10.540693313547454
2013.0807665982204,-0.3691063067820036,,2013.8062970568103,10.396254329059461
2013.094455852156,-0.23047735246009354,,2013.8199863107461,10.2952222837565
2013.1081451060918,0.02832931255389777,,2013.8336755646817,10.190629674308651
2013.1218343600274,0.23789998167361298,,2013.8473648186173,9.78935542609192
2013.135523613963,0.20032383339100737,,2013.861054072553,9.282915077455137
2013.1492128678988,-0.06183274497626185,,2013.8747433264887,8.862864840759528
2013.1629021218343,-0.4071790148380561,,2013.8884325804245,8.513126687591665
2013.17659137577,-0.6644401084739602,,2013.90212183436,8.679233980138712
2013.1902806297057,-0.7777272603047412,,2013.9158110882956,9.060651097613338
2013.2039698836413,-0.8073603280184606,,2013.9295003422314,9.141551368011571
2013.217659137577,-0.8212821920460934,,2013.943189596167,8.806206947078884
2013.2313483915127,-0.8087303721818392,,2013.9568788501026,8.23129823897787
